Date,Open,High,Low,Close,Adj Close,Volume
2005-06-08,9499.099609,9513.299805,9458.299805,9487.700195,9487.690430,132600
2005-06-09,9459.099609,9495.599609,9444.900391,9494.000000,9493.990234,123200
2005-06-10,9536.299805,9574.000000,9526.000000,9561.500000,9561.490234,125800
2005-06-13,9564.000000,9579.400391,9526.700195,9579.200195,9579.190430,109000
2005-06-14,9565.500000,9617.799805,9543.799805,9614.400391,9614.390625,111600
2005-06-15,9632.400391,9643.500000,9555.799805,9563.599609,9563.589844,153600
2005-06-16,9593.400391,9642.200195,9579.500000,9624.700195,9624.690430,134000
2005-06-17,9633.200195,9706.200195,9617.099609,9682.299805,9682.290039,176600
2005-06-20,9670.900391,9671.299805,9634.200195,9659.500000,9659.490234,107600
2005-06-21,9688.299805,9713.400391,9666.099609,9712.500000,9712.490234,134600
2005-06-22,9717.099609,9752.900391,9698.200195,9726.200195,9726.190430,139400
2005-06-23,9727.400391,9779.400391,9725.799805,9769.599609,9769.589844,125600
2005-06-24,9696.000000,9712.799805,9664.700195,9677.400391,9677.390625,149000
2005-06-27,9629.700195,9644.900391,9590.700195,9622.900391,9622.890625,203400
2005-06-28,9638.099609,9685.900391,9624.099609,9682.500000,9682.490234,164800
2005-06-29,9719.799805,9796.900391,9714.299805,9769.200195,9769.190430,159600
2005-06-30,9760.799805,9815.500000,9746.900391,9783.200195,9783.190430,171600
2005-07-01,9731.000000,9829.099609,9727.900391,9829.099609,9829.089844,144400
2005-07-04,9808.299805,9817.299805,9789.400391,9815.000000,9814.990234,84600
2005-07-05,9805.799805,9814.900391,9766.099609,9807.400391,9807.390625,120000
2005-07-06,9824.900391,9849.500000,9811.500000,9832.500000,9832.490234,150400
2005-07-07,9799.700195,9802.500000,9399.299805,9644.400391,9644.390625,371800
2005-07-08,9742.299805,9794.700195,9691.299805,9793.200195,9793.190430,162000
2005-07-11,9831.099609,9878.700195,9819.599609,9876.299805,9876.290039,158000
2005-07-12,9904.200195,9904.200195,9841.599609,9873.400391,9873.390625,146400
2005-07-13,9880.599609,9938.599609,9874.500000,9937.799805,9937.790039,172200
2005-07-14,9949.200195,9996.400391,9944.099609,9965.200195,9965.190430,175800
2005-07-15,9961.099609,9983.500000,9920.500000,9943.799805,9943.790039,153000
2005-07-18,9944.799805,9981.599609,9927.500000,9961.000000,9960.990234,111800
2005-07-19,9969.200195,10045.000000,9966.500000,10045.000000,10044.990234,174800
2005-07-20,10016.099609,10037.799805,9982.099609,10007.000000,10006.990234,152400
2005-07-21,10030.400391,10068.000000,9962.900391,10021.500000,10021.490234,237400
2005-07-22,10010.900391,10044.500000,9998.700195,10018.799805,10018.790039,122400
2005-07-25,10036.700195,10048.000000,9979.500000,10017.099609,10017.089844,93600
2005-07-26,10014.299805,10052.200195,9989.099609,10043.299805,10043.290039,132800
2005-07-27,10046.700195,10099.000000,10046.700195,10088.700195,10088.690430,150800
2005-07-28,10114.099609,10140.000000,10110.099609,10128.799805,10128.789063,141200
2005-07-29,10156.700195,10162.400391,10083.000000,10115.599609,10115.589844,163000
2005-08-01,10122.599609,10125.700195,10058.599609,10068.900391,10068.890625,126800
2005-08-02,10048.099609,10113.900391,10043.700195,10113.900391,10113.890625,111600
2005-08-03,10099.900391,10151.099609,10074.900391,10149.700195,10149.689453,154200
2005-08-04,10144.000000,10147.700195,10067.299805,10074.299805,10074.290039,178200
2005-08-05,10042.799805,10082.500000,10029.000000,10045.400391,10045.390625,133600
2005-08-08,10052.099609,10128.700195,10045.200195,10115.500000,10115.490234,100000
2005-08-09,10074.400391,10145.599609,10062.599609,10145.599609,10145.588867,125000
2005-08-10,10150.200195,10229.200195,10146.700195,10229.200195,10229.189453,163600
2005-08-11,10189.200195,10226.500000,10156.000000,10222.099609,10222.088867,155200
2005-08-12,10253.400391,10253.700195,10169.799805,10187.200195,10187.189453,107400
2005-08-15,10163.799805,10206.200195,10162.500000,10184.900391,10184.889648,37800
2005-08-16,10211.799805,10223.799805,10105.700195,10139.799805,10139.789063,78000
2005-08-17,10110.400391,10124.000000,10043.200195,10094.099609,10094.089844,126000
2005-08-18,10093.500000,10107.500000,10029.400391,10037.900391,10037.890625,128200
2005-08-19,10062.700195,10136.500000,10055.500000,10132.900391,10132.889648,116600
2005-08-22,10149.000000,10183.000000,10147.799805,10174.799805,10174.789063,64200
2005-08-23,10158.900391,10160.200195,10104.099609,10104.099609,10104.089844,92000
2005-08-24,10082.299805,10096.000000,10032.900391,10078.900391,10078.890625,120400
2005-08-25,10026.599609,10030.500000,9975.500000,9983.200195,9983.190430,126600
2005-08-26,9988.700195,10014.400391,9903.400391,9904.799805,9904.790039,117800
2005-08-29,9862.400391,9946.099609,9823.799805,9938.500000,9938.490234,124600
2005-08-30,9939.400391,9977.900391,9922.299805,9922.299805,9922.290039,133800
2005-08-31,9916.700195,10019.700195,9906.900391,10008.900391,10008.890625,194600
2005-09-01,10049.900391,10143.299805,10048.400391,10134.099609,10134.088867,161000
2005-09-02,10119.900391,10184.799805,10113.799805,10145.000000,10144.989258,140400
2005-09-05,10157.200195,10250.900391,10148.700195,10250.900391,10250.889648,115000
2005-09-06,10254.000000,10377.500000,10253.599609,10373.200195,10373.189453,234200
2005-09-07,10391.799805,10421.099609,10377.299805,10408.000000,10407.989258,165200
2005-09-08,10418.500000,10445.500000,10371.700195,10441.200195,10441.189453,146600
2005-09-09,10450.500000,10494.200195,10444.200195,10486.599609,10486.588867,108000
2005-09-12,10519.900391,10532.500000,10437.099609,10494.700195,10494.689453,134800
2005-09-13,10479.599609,10514.200195,10421.900391,10429.799805,10429.789063,151200
2005-09-14,10433.400391,10483.700195,10421.200195,10459.099609,10459.088867,142400
2005-09-15,10451.700195,10492.099609,10432.299805,10475.700195,10475.689453,144600
2005-09-16,10472.500000,10560.599609,10467.599609,10532.099609,10532.088867,183200
2005-09-19,10511.099609,10561.700195,10475.900391,10536.000000,10535.989258,123000
2005-09-20,10557.000000,10583.400391,10537.000000,10583.400391,10583.389648,130800
2005-09-21,10542.500000,10567.500000,10494.599609,10500.299805,10500.289063,160800
2005-09-22,10486.500000,10572.500000,10464.400391,10536.599609,10536.588867,213800
2005-09-23,10558.400391,10642.799805,10542.099609,10631.200195,10631.189453,192200
2005-09-26,10671.000000,10741.000000,10664.200195,10724.900391,10724.889648,242600
2005-09-27,10714.400391,10725.900391,10669.099609,10678.500000,10678.489258,249200
2005-09-28,10711.700195,10818.400391,10708.400391,10801.700195,10801.689453,233800
2005-09-29,10818.500000,10832.900391,10751.900391,10780.599609,10780.588867,173400
2005-09-30,10834.299805,10851.400391,10793.599609,10813.900391,10813.889648,172200
2005-10-03,10835.799805,10880.700195,10815.400391,10880.700195,10880.689453,170200
2005-10-04,10883.900391,10919.200195,10824.900391,10919.200195,10919.189453,153000
2005-10-05,10843.500000,10874.299805,10822.700195,10823.099609,10823.088867,227000
2005-10-06,10723.299805,10761.900391,10680.700195,10750.900391,10750.889648,272800
2005-10-07,10742.500000,10765.299805,10698.099609,10732.400391,10732.389648,193200
2005-10-10,10754.099609,10819.799805,10754.000000,10800.599609,10800.588867,137000
2005-10-11,10795.200195,10866.200195,10795.200195,10810.200195,10810.189453,152200
2005-10-12,10766.799805,10768.400391,10690.799805,10721.799805,10721.789063,148400
2005-10-13,10689.400391,10735.400391,10567.099609,10567.099609,10567.088867,205200
2005-10-14,10645.500000,10645.500000,10513.000000,10629.299805,10629.289063,182400
2005-10-17,10646.700195,10678.900391,10615.400391,10629.500000,10629.489258,140400
2005-10-18,10633.299805,10663.900391,10521.599609,10529.900391,10529.889648,140200
2005-10-19,10452.200195,10454.500000,10356.500000,10402.500000,10402.489258,228000
2005-10-20,10469.500000,10512.700195,10351.000000,10382.299805,10382.289063,189800
2005-10-21,10343.799805,10409.799805,10326.000000,10368.799805,10368.789063,150400
2005-10-24,10359.099609,10534.500000,10347.099609,10534.500000,10534.489258,184800
2005-10-25,10556.500000,10562.700195,10464.400391,10476.599609,10476.588867,0
2005-10-26,10470.500000,10544.500000,10435.200195,10473.400391,10473.389648,187600
2005-10-27,10409.500000,10424.599609,10327.400391,10328.599609,10328.588867,177400
2005-10-28,10327.700195,10362.400391,10256.000000,10339.500000,10339.489258,173200
2005-10-31,10417.200195,10493.799805,10412.900391,10493.799805,10493.789063,250200
2005-11-01,10469.400391,10485.599609,10415.099609,10427.200195,10427.189453,176200
2005-11-02,10432.400391,10469.900391,10336.099609,10424.500000,10424.489258,236400
2005-11-03,10467.900391,10500.400391,10432.599609,10476.900391,10476.889648,290400
2005-11-04,10479.200195,10486.700195,10389.200195,10412.299805,10412.289063,218600
2005-11-07,10406.200195,10455.599609,10362.000000,10420.900391,10420.889648,160800
2005-11-08,10440.700195,10483.200195,10410.400391,10440.200195,10440.189453,168000
2005-11-09,10434.099609,10475.900391,10428.099609,10456.299805,10456.289063,123800
2005-11-10,10484.900391,10491.200195,10407.599609,10438.400391,10438.389648,164800
2005-11-11,10491.400391,10518.900391,10471.400391,10510.299805,10510.289063,165800
2005-11-14,10490.700195,10561.700195,10473.799805,10504.599609,10504.588867,157800
2005-11-15,10489.599609,10508.200195,10413.000000,10456.299805,10456.289063,187400
2005-11-16,10453.500000,10455.500000,10338.700195,10391.700195,10391.689453,192400
2005-11-17,10430.900391,10468.400391,10421.099609,10445.200195,10445.189453,149400
2005-11-18,10502.299805,10577.299805,10485.900391,10527.099609,10527.088867,161000
2005-11-21,10532.900391,10556.900391,10498.200195,10535.099609,10535.088867,132600
2005-11-22,10557.400391,10559.099609,10491.700195,10522.900391,10522.889648,122000
2005-11-23,10544.599609,10631.799805,10534.799805,10626.700195,10626.689453,157000
2005-11-24,10643.000000,10670.400391,10593.400391,10634.200195,10634.189453,100200
2005-11-25,10649.299805,10672.599609,10625.000000,10656.299805,10656.289063,97200
2005-11-28,10677.200195,10716.799805,10609.599609,10618.799805,10618.789063,148200
2005-11-29,10604.200195,10657.900391,10583.000000,10620.099609,10620.088867,120000
2005-11-30,10596.799805,10604.200195,10540.500000,10557.799805,10557.789063,136800
2005-12-01,10580.000000,10678.700195,10580.000000,10678.700195,10678.689453,135200
2005-12-02,10692.200195,10699.500000,10611.799805,10649.799805,10649.789063,124800
2005-12-05,10669.000000,10669.000000,10495.500000,10532.099609,10532.088867,158600
2005-12-06,10538.799805,10562.299805,10501.400391,10539.299805,10539.289063,96800
2005-12-07,10553.900391,10555.599609,10479.000000,10506.599609,10506.588867,156600
2005-12-08,10437.000000,10495.799805,10423.900391,10495.799805,10495.789063,109600
2005-12-09,10453.299805,10501.099609,10438.299805,10489.299805,10489.289063,96800
2005-12-12,10521.700195,10587.900391,10500.000000,10540.000000,10539.989258,112200
2005-12-13,10544.000000,10561.799805,10501.900391,10533.599609,10533.588867,117000
2005-12-14,10559.599609,10572.400391,10484.799805,10502.400391,10502.389648,151400
2005-12-15,10509.400391,10517.599609,10450.599609,10483.500000,10483.489258,205200
2005-12-16,10488.400391,10602.099609,10462.799805,10555.299805,10555.289063,281400
2005-12-19,10549.599609,10587.000000,10514.099609,10528.299805,10528.289063,144000
2005-12-20,10513.500000,10584.400391,10495.900391,10572.299805,10572.289063,153000
2005-12-21,10578.500000,10694.700195,10576.200195,10682.700195,10682.689453,153600
2005-12-22,10675.799805,10717.200195,10668.500000,10701.299805,10701.289063,111600
2005-12-23,10725.799805,10753.299805,10704.200195,10723.900391,10723.889648,87200
2005-12-26,null,null,null,null,null,null
2005-12-27,10718.299805,10791.500000,10716.099609,10772.700195,10772.689453,81800
2005-12-28,10747.200195,10781.400391,10741.799805,10769.500000,10769.489258,66800
2005-12-29,10787.400391,10811.900391,10765.200195,10778.099609,10778.088867,72600
2005-12-30,10767.799805,10771.400391,10696.900391,10733.900391,10733.889648,90800
2006-01-02,10725.799805,10814.599609,10720.000000,10786.700195,10786.689453,63200
2006-01-03,10794.099609,10839.299805,10769.299805,10818.099609,10818.088867,127200
2006-01-04,10869.299805,10898.900391,10830.900391,10895.799805,10895.789063,199400
2006-01-05,10907.299805,10929.599609,10883.299805,10913.599609,10913.588867,127200
2006-01-06,10907.299805,10929.599609,10883.299805,10913.599609,10913.588867,0
2006-01-09,10943.099609,10966.099609,10928.099609,10962.500000,10962.489258,208200
2006-01-10,10932.099609,10935.099609,10869.900391,10869.900391,10869.889648,137400
2006-01-11,10909.299805,10966.200195,10908.799805,10966.200195,10966.189453,163400
2006-01-12,10935.000000,10969.400391,10925.700195,10955.799805,10955.789063,203800
2006-01-13,10938.400391,10943.000000,10825.500000,10850.700195,10850.689453,166000
2006-01-16,10825.900391,10905.799805,10821.599609,10898.400391,10898.389648,119000
2006-01-17,10834.500000,10844.000000,10795.099609,10806.299805,10806.289063,177400
2006-01-18,10719.000000,10740.700195,10674.200195,10708.099609,10708.088867,174800
2006-01-19,10764.700195,10821.500000,10763.400391,10821.500000,10821.489258,186600
2006-01-20,10834.099609,10872.400391,10737.799805,10740.900391,10740.889648,195400
2006-01-23,10642.900391,10723.299805,10611.099609,10712.200195,10712.189453,171600
2006-01-24,10728.299805,10747.599609,10645.500000,10665.599609,10665.588867,199200
2006-01-25,10704.099609,10824.099609,10690.400391,10824.099609,10824.088867,203200
2006-01-26,10792.200195,10952.599609,10788.099609,10890.200195,10890.189453,295400
2006-01-27,10944.500000,11026.900391,10886.299805,11023.200195,11023.189453,209800
2006-01-30,11012.400391,11051.700195,10979.700195,11038.000000,11037.989258,152000
2006-01-31,11025.200195,11112.099609,11022.799805,11104.299805,11104.288086,195600
2006-02-01,11030.500000,11221.099609,11030.099609,11221.099609,11221.087891,191600
2006-02-02,11218.700195,11253.000000,11125.700195,11136.000000,11135.988281,236200
2006-02-03,11162.000000,11202.500000,11120.700195,11175.799805,11175.788086,186200
2006-02-06,11199.799805,11217.000000,11164.799805,11187.500000,11187.488281,179200
2006-02-07,11195.900391,11215.900391,11099.099609,11175.099609,11175.087891,191200
2006-02-08,11114.099609,11209.299805,11083.400391,11202.599609,11202.587891,219000
2006-02-09,11226.400391,11344.900391,11222.000000,11344.900391,11344.888672,185400
2006-02-10,11339.099609,11366.900391,11293.599609,11312.599609,11312.587891,174600
2006-02-13,11325.099609,11395.500000,11281.200195,11395.500000,11395.488281,132000
2006-02-14,11389.500000,11412.299805,11320.400391,11395.900391,11395.888672,152400
2006-02-15,11399.000000,11426.099609,11366.900391,11377.400391,11377.388672,173200
2006-02-16,11410.900391,11447.200195,11384.099609,11447.200195,11447.188477,138200
2006-02-17,11460.700195,11501.400391,11428.599609,11491.299805,11491.288086,175800
2006-02-20,11473.500000,11535.599609,11456.900391,11535.599609,11535.587891,115800
2006-02-21,11564.000000,11657.799805,11542.000000,11626.900391,11626.888672,253000
2006-02-22,11619.200195,11755.299805,11604.799805,11755.299805,11755.288086,203600
2006-02-23,11755.200195,11785.900391,11708.500000,11739.000000,11738.988281,173400
2006-02-24,11753.900391,11786.900391,11738.700195,11786.900391,11786.888672,163400
2006-02-27,11821.099609,11832.799805,11786.500000,11832.799805,11832.788086,143000
2006-02-28,11825.400391,11840.099609,11691.799805,11740.700195,11740.688477,210400
2006-03-01,11764.599609,11902.200195,11758.099609,11902.200195,11902.188477,196600
2006-03-02,11914.400391,11918.599609,11776.400391,11809.599609,11809.587891,212200
2006-03-03,11783.599609,11834.799805,11725.799805,11755.700195,11755.688477,168800
2006-03-06,11765.700195,11812.400391,11740.799805,11759.099609,11759.087891,169000
2006-03-07,11706.200195,11714.400391,11610.299805,11701.299805,11701.288086,181600
2006-03-08,11722.299805,11736.000000,11566.799805,11629.200195,11629.188477,164600
2006-03-09,11701.500000,11727.900391,11657.500000,11699.599609,11699.587891,145000
2006-03-10,11642.200195,11771.799805,11635.299805,11771.799805,11771.788086,148200
2006-03-13,11808.700195,11854.700195,11805.900391,11845.400391,11845.388672,137000
2006-03-14,11815.500000,11839.700195,11773.299805,11835.000000,11834.988281,125800
2006-03-15,11869.400391,11884.500000,11831.900391,11845.700195,11845.688477,172200
2006-03-16,11860.299805,11874.400391,11804.200195,11862.500000,11862.488281,261000
2006-03-17,11877.400391,11949.599609,11835.299805,11872.900391,11872.888672,223000
2006-03-20,11909.299805,11962.799805,11896.599609,11922.000000,11921.988281,97000
2006-03-21,11944.599609,11944.599609,11857.799805,11933.400391,11933.388672,158400
2006-03-22,11876.200195,11959.299805,11860.000000,11951.599609,11951.587891,167800
2006-03-23,11957.500000,11970.000000,11880.400391,11906.200195,11906.188477,140400
2006-03-24,11908.500000,11954.400391,11895.299805,11954.400391,11954.388672,137000
2006-03-27,11939.500000,11954.099609,11839.099609,11839.599609,11839.587891,115000
2006-03-28,11855.400391,11870.500000,11754.099609,11774.200195,11774.188477,156200
2006-03-29,11773.099609,11839.799805,11753.900391,11817.299805,11817.288086,180600
2006-03-30,11870.200195,11884.000000,11805.200195,11869.799805,11869.788086,154200
2006-03-31,11856.200195,11871.599609,11779.200195,11854.299805,11854.288086,145600
2006-04-03,11923.500000,11958.599609,11901.799805,11920.000000,11919.988281,143600
2006-04-04,11892.599609,11893.799805,11829.799805,11893.799805,11893.788086,147600
2006-04-05,11888.200195,11916.400391,11839.799805,11916.400391,11916.388672,150600
2006-04-06,11938.599609,11944.000000,11883.599609,11908.200195,11908.188477,164600
2006-04-07,11903.400391,11922.000000,11807.700195,11816.700195,11816.688477,135600
2006-04-10,11792.400391,11817.500000,11764.400391,11817.500000,11817.488281,96600
2006-04-11,11796.700195,11822.200195,11657.099609,11674.599609,11674.587891,165200
2006-04-12,11666.900391,11667.900391,11567.599609,11601.700195,11601.688477,174400
2006-04-13,11604.500000,11645.299805,11564.200195,11609.400391,11609.388672,75000
2006-04-18,11589.400391,11626.299805,11552.099609,11585.000000,11584.988281,169400
2006-04-19,11671.700195,11721.299805,11659.799805,11720.099609,11720.087891,178000
2006-04-20,11720.099609,11814.200195,11716.299805,11782.599609,11782.587891,153000
2006-04-21,11819.900391,11913.799805,11806.099609,11913.799805,11913.788086,156400
2006-04-24,11884.400391,11955.799805,11856.599609,11901.299805,11901.288086,144800
2006-04-25,11889.799805,11975.500000,11878.599609,11920.500000,11920.488281,155800
2006-04-26,11940.799805,11958.099609,11886.900391,11925.599609,11925.587891,125600
2006-04-27,11944.900391,11946.200195,11825.299805,11891.299805,11891.288086,153200
2006-04-28,11876.200195,11913.900391,11812.900391,11892.500000,11892.488281,177800
2006-05-02,11843.299805,11929.299805,11835.900391,11929.299805,11929.288086,134000
2006-05-03,11939.500000,11956.900391,11858.400391,11876.500000,11876.488281,173800
2006-05-04,11901.099609,11934.799805,11851.599609,11928.500000,11928.488281,165800
2006-05-05,11935.200195,12034.400391,11922.299805,12034.400391,12034.388672,131600
2006-05-08,12070.500000,12087.200195,12031.500000,12067.700195,12067.687500,135600
2006-05-09,12073.099609,12096.200195,12042.500000,12083.299805,12083.287109,128800
2006-05-10,12057.299805,12085.500000,12046.599609,12064.799805,12064.787109,140000
2006-05-11,12052.200195,12106.000000,11998.099609,12008.400391,12008.388672,176000
2006-05-12,11919.099609,11931.799805,11710.200195,11710.200195,11710.188477,229600
2006-05-15,11661.299805,11673.099609,11517.900391,11587.700195,11587.688477,207400
2006-05-16,11567.099609,11637.099609,11553.900391,11595.900391,11595.888672,196600
2006-05-17,11615.299805,11636.099609,11248.200195,11248.200195,11248.188477,208800
2006-05-18,11241.400391,11332.099609,11069.099609,11210.299805,11210.288086,258600
2006-05-19,11197.200195,11294.200195,11173.700195,11270.799805,11270.788086,183000
2006-05-22,11246.599609,11248.000000,10918.299805,10950.200195,10950.189453,266400
2006-05-23,11004.799805,11169.500000,10993.099609,11160.700195,11160.688477,247400
2006-05-24,11085.200195,11120.799805,10961.500000,11047.200195,11047.189453,224000
2006-05-25,11107.700195,11208.200195,10984.299805,11208.200195,11208.188477,155400
2006-05-26,11268.700195,11414.799805,11236.700195,11414.799805,11414.788086,193600
2006-05-29,11401.900391,11410.700195,11369.000000,11371.400391,11371.388672,74400
2006-05-30,11347.500000,11384.299805,11143.200195,11165.599609,11165.587891,152600
2006-05-31,11072.400391,11344.299805,11049.200195,11340.500000,11340.488281,225600
2006-06-01,11327.700195,11375.799805,11244.799805,11346.400391,11346.388672,145800
2006-06-02,11445.700195,11470.599609,11317.099609,11360.700195,11360.688477,151600
2006-06-05,11380.000000,11380.000000,11262.500000,11287.799805,11287.788086,115600
2006-06-06,11134.099609,11223.799805,11090.099609,11112.000000,11111.988281,208600
2006-06-07,11181.000000,11267.099609,11105.799805,11224.700195,11224.688477,181600
2006-06-08,11027.400391,11097.799805,10952.599609,10952.599609,10952.588867,256800
2006-06-09,11086.400391,11121.700195,11037.599609,11098.200195,11098.188477,151400
2006-06-12,11060.799805,11109.400391,11018.500000,11031.400391,11031.389648,154200
2006-06-13,10867.799805,10909.000000,10772.400391,10797.500000,10797.489258,237800
2006-06-14,10833.400391,10873.400391,10744.200195,10852.000000,10851.989258,163000
2006-06-15,10906.099609,11045.900391,10892.599609,11036.299805,11036.289063,196200
2006-06-16,11143.799805,11176.500000,10935.200195,10962.799805,10962.789063,252800
2006-06-19,11032.599609,11101.400391,11000.599609,11056.799805,11056.789063,152400
2006-06-20,10987.400391,11109.200195,10965.099609,11103.500000,11103.488281,173000
2006-06-21,11134.099609,11155.400391,11046.400391,11155.400391,11155.388672,155400
2006-06-22,11248.000000,11257.700195,11197.599609,11246.299805,11246.288086,134200
2006-06-23,11248.000000,11302.900391,11212.099609,11274.200195,11274.188477,131400
2006-06-26,11313.799805,11315.200195,11260.000000,11276.599609,11276.587891,137800
2006-06-27,11313.099609,11313.099609,11205.099609,11214.500000,11214.488281,118600
2006-06-28,11180.500000,11237.200195,11158.500000,11188.799805,11188.788086,135400
2006-06-29,11271.400391,11386.599609,11239.099609,11386.599609,11386.587891,164400
2006-06-30,11486.700195,11585.299805,11448.200195,11548.099609,11548.087891,186600
2006-07-03,11527.900391,11573.900391,11500.000000,11569.599609,11569.587891,123200
2006-07-04,11595.500000,11603.099609,11548.000000,11603.099609,11603.087891,106600
2006-07-05,11552.099609,11555.000000,11469.200195,11521.200195,11521.188477,130600
2006-07-06,11510.900391,11650.500000,11505.799805,11636.799805,11636.788086,141200
2006-07-07,11619.700195,11646.000000,11541.400391,11626.700195,11626.688477,123400
2006-07-10,11581.799805,11650.500000,11549.299805,11649.500000,11649.488281,98800
2006-07-11,11590.700195,11616.200195,11520.099609,11535.200195,11535.188477,116600
2006-07-12,11569.500000,11630.900391,11525.799805,11537.299805,11537.288086,125400
2006-07-13,11470.299805,11479.099609,11352.000000,11375.000000,11374.988281,154000
2006-07-14,11270.200195,11330.099609,11240.200195,11240.200195,11240.188477,140200
2006-07-17,11243.099609,11264.400391,11120.900391,11179.400391,11179.388672,150400
2006-07-18,11172.200195,11198.599609,11116.000000,11161.000000,11160.988281,109400
2006-07-19,11211.900391,11425.700195,11190.599609,11425.700195,11425.688477,151000
2006-07-20,11468.099609,11523.799805,11422.700195,11446.400391,11446.388672,133200
2006-07-21,11384.200195,11434.099609,11321.599609,11333.900391,11333.888672,148000
2006-07-24,11343.900391,11561.599609,11337.500000,11561.599609,11561.587891,146400
2006-07-25,11586.799805,11644.299805,11539.900391,11611.900391,11611.888672,155800
2006-07-26,11632.500000,11635.200195,11572.700195,11635.200195,11635.188477,121000
2006-07-27,11683.400391,11777.200195,11676.099609,11768.400391,11768.388672,188800
2006-07-28,11728.799805,11892.299805,11717.500000,11887.400391,11887.388672,140000
2006-07-31,11871.799805,11886.700195,11789.299805,11818.000000,11817.988281,100600
2006-08-01,11806.900391,11830.200195,11698.500000,11706.599609,11706.587891,110400
2006-08-02,11767.099609,11877.799805,11752.200195,11863.000000,11862.988281,114200
2006-08-03,11873.700195,11873.700195,11756.500000,11800.700195,11800.688477,114400
2006-08-04,11848.500000,11934.099609,11830.099609,11934.099609,11934.087891,121800
2006-08-07,11836.200195,11845.099609,11771.599609,11790.500000,11790.488281,82200
2006-08-08,11847.099609,11878.799805,11801.400391,11834.000000,11833.988281,89200
2006-08-09,11855.000000,11922.200195,11785.000000,11911.599609,11911.587891,103600
2006-08-10,11807.200195,11834.700195,11723.400391,11810.400391,11810.388672,140600
2006-08-11,11836.099609,11863.200195,11707.599609,11777.299805,11777.288086,105800
2006-08-14,11849.299805,11913.099609,11829.799805,11903.299805,11903.288086,82600
2006-08-15,11853.700195,12008.299805,11853.200195,11991.299805,11991.288086,85000
2006-08-16,12001.000000,12071.700195,11986.200195,12045.900391,12045.888672,106000
2006-08-17,12050.400391,12098.400391,12026.000000,12087.799805,12087.787109,103600
2006-08-18,12092.700195,12092.700195,12014.299805,12067.799805,12067.787109,78400
2006-08-21,12029.099609,12077.599609,12003.400391,12054.900391,12054.887695,91400
2006-08-22,12094.799805,12121.500000,12003.400391,12080.799805,12080.787109,108800
2006-08-23,12098.900391,12098.900391,12008.200195,12012.700195,12012.688477,83600
2006-08-24,12018.500000,12085.799805,11970.200195,12056.000000,12055.987305,103200
2006-08-25,12068.000000,12099.000000,12011.500000,12042.900391,12042.888672,86000
2006-08-28,12044.799805,12120.000000,11981.000000,12116.599609,12116.586914,79000
2006-08-29,12103.099609,12190.099609,12103.099609,12146.599609,12146.586914,126400
2006-08-30,12172.000000,12200.000000,12160.599609,12171.900391,12171.887695,109000
2006-08-31,12191.599609,12195.500000,12104.299805,12144.700195,12144.687500,119800
2006-09-01,12152.200195,12231.900391,12150.200195,12193.000000,12192.987305,100600
2006-09-04,12216.599609,12282.400391,12210.299805,12278.599609,12278.586914,86800
2006-09-05,12272.700195,12272.700195,12181.400391,12212.400391,12212.387695,129200
2006-09-06,12214.099609,12215.900391,12092.599609,12102.900391,12102.887695,123000
2006-09-07,12059.700195,12065.799805,11991.900391,12014.500000,12014.488281,130000
2006-09-08,12032.599609,12094.400391,12027.900391,12081.700195,12081.687500,110400
2006-09-11,12047.700195,12068.900391,11969.200195,12055.200195,12055.187500,131200
2006-09-12,12059.900391,12177.200195,12029.400391,12164.900391,12164.887695,159000
2006-09-13,12225.299805,12225.299805,12152.799805,12206.900391,12206.887695,161200
2006-09-14,12230.599609,12282.900391,12205.200195,12214.500000,12214.487305,184600
2006-09-15,12222.099609,12337.500000,12196.000000,12278.400391,12278.387695,270000
2006-09-18,12294.599609,12329.900391,12252.400391,12287.799805,12287.787109,136600
2006-09-19,12279.700195,12291.599609,12207.700195,12240.900391,12240.887695,148200
2006-09-20,12225.200195,12426.099609,12216.099609,12426.099609,12426.086914,210600
2006-09-21,12411.599609,12502.799805,12394.400391,12476.900391,12476.887695,193400
2006-09-22,12401.299805,12444.000000,12368.900391,12389.500000,12389.487305,129800
2006-09-25,12427.000000,12485.400391,12333.299805,12393.299805,12393.287109,182200
2006-09-26,12473.000000,12628.200195,12431.400391,12617.400391,12617.387695,214800
2006-09-27,12634.299805,12953.299805,12616.700195,12950.000000,12949.987305,283600
2006-09-28,12945.700195,12991.599609,12838.700195,12930.200195,12930.187500,221800
2006-09-29,12929.700195,13001.599609,12900.400391,12934.700195,12934.687500,186200
2006-10-02,12937.200195,12981.099609,12874.799805,12915.900391,12915.887695,154600
2006-10-03,12893.900391,12901.099609,12819.599609,12860.500000,12860.487305,173400
2006-10-04,12912.500000,12999.799805,12866.500000,12982.599609,12982.586914,275600
2006-10-05,13064.500000,13122.900391,13044.400391,13116.400391,13116.386719,254600
2006-10-06,13123.200195,13286.299805,13075.000000,13152.099609,13152.085938,275200
2006-10-09,13114.400391,13180.599609,13097.299805,13143.500000,13143.486328,152600
2006-10-10,13175.799805,13234.500000,13154.900391,13234.500000,13234.486328,202600
2006-10-11,13202.400391,13285.200195,13166.000000,13260.900391,13260.886719,183600
2006-10-12,13283.799805,13415.000000,13245.099609,13406.900391,13406.886719,159200
